record_id,weather_profile_id,station_id,timestamp_utc,outdoor_temperature_C,temperature_source_variable,instantaneous_temperature_C,relative_humidity_pct,hourly_min_temperature_C,hourly_max_temperature_C,evidence_status,source_id,retrieved_at
B05-WX-14283,B05-REF-OBS-2025-44527,44527,2025-08-19T02:00:00Z,14.7,ta,14,69,14,15.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14284,B05-REF-OBS-2025-44527,44527,2025-08-19T03:00:00Z,13.6,ta,13.6,73,13.2,14,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14285,B05-REF-OBS-2025-44527,44527,2025-08-19T04:00:00Z,13.4,ta,13.2,74,13.2,13.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14286,B05-REF-OBS-2025-44527,44527,2025-08-19T05:00:00Z,14.3,ta,16.5,61,13.1,16.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14287,B05-REF-OBS-2025-44527,44527,2025-08-19T06:00:00Z,17.7,ta,18.6,52,16.6,18.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14288,B05-REF-OBS-2025-44527,44527,2025-08-19T07:00:00Z,19.6,ta,20.5,47,18.5,20.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14289,B05-REF-OBS-2025-44527,44527,2025-08-19T08:00:00Z,21.3,ta,22.2,42,20.4,22.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14290,B05-REF-OBS-2025-44527,44527,2025-08-19T09:00:00Z,22.7,ta,23.7,39,22.1,23.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14291,B05-REF-OBS-2025-44527,44527,2025-08-19T10:00:00Z,24.3,ta,24.5,36,23.7,25.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14292,B05-REF-OBS-2025-44527,44527,2025-08-19T11:00:00Z,25.3,ta,25.7,34,24.4,26.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14293,B05-REF-OBS-2025-44527,44527,2025-08-19T12:00:00Z,26.4,ta,26.2,32,25.9,27.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14294,B05-REF-OBS-2025-44527,44527,2025-08-19T13:00:00Z,27.2,ta,27.6,29,26.2,27.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14295,B05-REF-OBS-2025-44527,44527,2025-08-19T14:00:00Z,27.6,ta,27.6,30,27.1,28,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14296,B05-REF-OBS-2025-44527,44527,2025-08-19T15:00:00Z,27.7,ta,27.8,29,27.3,28,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14297,B05-REF-OBS-2025-44527,44527,2025-08-19T16:00:00Z,27.7,ta,27.4,29,27.4,28.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14298,B05-REF-OBS-2025-44527,44527,2025-08-19T17:00:00Z,27.1,ta,26.7,31,26.7,27.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14299,B05-REF-OBS-2025-44527,44527,2025-08-19T18:00:00Z,25.3,ta,23.5,39,23.5,26.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14300,B05-REF-OBS-2025-44527,44527,2025-08-19T19:00:00Z,22.5,ta,21.4,46,21.3,23.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14301,B05-REF-OBS-2025-44527,44527,2025-08-19T20:00:00Z,20.7,ta,20.7,51,20,21.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14302,B05-REF-OBS-2025-44527,44527,2025-08-19T21:00:00Z,19.9,ta,18.4,56,18.4,20.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14303,B05-REF-OBS-2025-44527,44527,2025-08-19T22:00:00Z,17.8,ta,17.4,61,17.4,18.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14304,B05-REF-OBS-2025-44527,44527,2025-08-19T23:00:00Z,17.3,ta,16.7,63,16.7,17.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14305,B05-REF-OBS-2025-44527,44527,2025-08-20T00:00:00Z,16.5,ta,17.1,64,16.1,17.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14306,B05-REF-OBS-2025-44527,44527,2025-08-20T01:00:00Z,16.7,ta,16,65,16,17.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14307,B05-REF-OBS-2025-44527,44527,2025-08-20T02:00:00Z,15.2,ta,14.5,72,14.5,16,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14308,B05-REF-OBS-2025-44527,44527,2025-08-20T03:00:00Z,14.7,ta,14.5,73,14.4,15,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14309,B05-REF-OBS-2025-44527,44527,2025-08-20T04:00:00Z,14.1,ta,13.8,76,13.8,14.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14310,B05-REF-OBS-2025-44527,44527,2025-08-20T05:00:00Z,14.8,ta,16.8,65,13.6,16.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14311,B05-REF-OBS-2025-44527,44527,2025-08-20T06:00:00Z,18.7,ta,20.4,52,16.8,20.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14312,B05-REF-OBS-2025-44527,44527,2025-08-20T07:00:00Z,21.3,ta,22.9,46,20.3,22.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14313,B05-REF-OBS-2025-44527,44527,2025-08-20T08:00:00Z,24.3,ta,25.3,39,22.8,25.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14314,B05-REF-OBS-2025-44527,44527,2025-08-20T09:00:00Z,26.5,ta,27,36,25.4,27.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14315,B05-REF-OBS-2025-44527,44527,2025-08-20T10:00:00Z,27.9,ta,28.5,31,27.1,28.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14316,B05-REF-OBS-2025-44527,44527,2025-08-20T11:00:00Z,29,ta,29.9,29,28.5,29.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14317,B05-REF-OBS-2025-44527,44527,2025-08-20T12:00:00Z,30.1,ta,30.3,27,29.6,30.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14318,B05-REF-OBS-2025-44527,44527,2025-08-20T13:00:00Z,30.8,ta,31,26,30.1,31.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14319,B05-REF-OBS-2025-44527,44527,2025-08-20T14:00:00Z,31.1,ta,31.5,27,30.2,31.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14320,B05-REF-OBS-2025-44527,44527,2025-08-20T15:00:00Z,31.7,ta,31.7,27,31.3,32.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14321,B05-REF-OBS-2025-44527,44527,2025-08-20T16:00:00Z,30.7,ta,30.3,31,30,31.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14322,B05-REF-OBS-2025-44527,44527,2025-08-20T17:00:00Z,29.5,ta,28.5,35,28.5,30.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14323,B05-REF-OBS-2025-44527,44527,2025-08-20T18:00:00Z,27.7,ta,26.8,38,26.8,28.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14324,B05-REF-OBS-2025-44527,44527,2025-08-20T19:00:00Z,26.3,ta,26.1,44,26.1,26.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14325,B05-REF-OBS-2025-44527,44527,2025-08-20T20:00:00Z,24,ta,22.9,52,22.9,26.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14326,B05-REF-OBS-2025-44527,44527,2025-08-20T21:00:00Z,23.3,ta,23.3,53,22.8,23.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14327,B05-REF-OBS-2025-44527,44527,2025-08-20T22:00:00Z,22.7,ta,22.5,58,22.4,23.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14328,B05-REF-OBS-2025-44527,44527,2025-08-20T23:00:00Z,22.2,ta,22.2,61,22,22.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14329,B05-REF-OBS-2025-44527,44527,2025-08-21T00:00:00Z,22.1,ta,22.1,63,21.9,22.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14330,B05-REF-OBS-2025-44527,44527,2025-08-21T01:00:00Z,21.7,ta,21.4,66,21.3,22.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14331,B05-REF-OBS-2025-44527,44527,2025-08-21T02:00:00Z,21.3,ta,21.1,67,21.1,21.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14332,B05-REF-OBS-2025-44527,44527,2025-08-21T03:00:00Z,20.4,ta,19.8,72,19.8,21,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14333,B05-REF-OBS-2025-44527,44527,2025-08-21T04:00:00Z,19.6,ta,19.1,75,19.1,19.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14334,B05-REF-OBS-2025-44527,44527,2025-08-21T05:00:00Z,19.2,ta,19.9,74,19,19.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14335,B05-REF-OBS-2025-44527,44527,2025-08-21T06:00:00Z,21,ta,21.7,69,19.9,21.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14336,B05-REF-OBS-2025-44527,44527,2025-08-21T07:00:00Z,22.1,ta,22.5,68,21.7,22.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14337,B05-REF-OBS-2025-44527,44527,2025-08-21T08:00:00Z,22.9,ta,23.6,65,22.3,23.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14338,B05-REF-OBS-2025-44527,44527,2025-08-21T09:00:00Z,24,ta,24.1,61,23.6,24.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14339,B05-REF-OBS-2025-44527,44527,2025-08-21T10:00:00Z,23.4,ta,23.5,65,23,24.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14340,B05-REF-OBS-2025-44527,44527,2025-08-21T11:00:00Z,23,ta,22.8,68,22.7,23.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14341,B05-REF-OBS-2025-44527,44527,2025-08-21T12:00:00Z,22,ta,21.4,75,21.4,22.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14342,B05-REF-OBS-2025-44527,44527,2025-08-21T13:00:00Z,20.7,ta,20.6,87,20.6,21.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14343,B05-REF-OBS-2025-44527,44527,2025-08-21T14:00:00Z,20.2,ta,20.2,88,20.1,20.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14344,B05-REF-OBS-2025-44527,44527,2025-08-21T15:00:00Z,20.3,ta,20.9,87,20.1,20.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14345,B05-REF-OBS-2025-44527,44527,2025-08-21T16:00:00Z,21.2,ta,20.9,82,20.9,21.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14346,B05-REF-OBS-2025-44527,44527,2025-08-21T17:00:00Z,20.7,ta,20.6,85,20.6,20.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14347,B05-REF-OBS-2025-44527,44527,2025-08-21T18:00:00Z,20.2,ta,20.3,88,20,20.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14348,B05-REF-OBS-2025-44527,44527,2025-08-21T19:00:00Z,19.8,ta,19.7,89,19.6,20.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14349,B05-REF-OBS-2025-44527,44527,2025-08-21T20:00:00Z,19.5,ta,19.5,92,19.5,19.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14350,B05-REF-OBS-2025-44527,44527,2025-08-21T21:00:00Z,19.3,ta,19.3,92,19.2,19.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14351,B05-REF-OBS-2025-44527,44527,2025-08-21T22:00:00Z,19.4,ta,19.2,89,19.2,19.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14352,B05-REF-OBS-2025-44527,44527,2025-08-21T23:00:00Z,19,ta,18.8,92,18.8,19.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14353,B05-REF-OBS-2025-44527,44527,2025-08-22T00:00:00Z,18.7,ta,18.6,94,18.5,18.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14354,B05-REF-OBS-2025-44527,44527,2025-08-22T01:00:00Z,18.6,ta,18.7,95,18.5,18.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14355,B05-REF-OBS-2025-44527,44527,2025-08-22T02:00:00Z,18.7,ta,18.6,95,18.6,18.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14356,B05-REF-OBS-2025-44527,44527,2025-08-22T03:00:00Z,18.6,ta,18.6,96,18.6,18.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14357,B05-REF-OBS-2025-44527,44527,2025-08-22T04:00:00Z,18.4,ta,18.3,96,18.2,18.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14358,B05-REF-OBS-2025-44527,44527,2025-08-22T05:00:00Z,18.1,ta,18.1,88,17.9,18.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14359,B05-REF-OBS-2025-44527,44527,2025-08-22T06:00:00Z,18.4,ta,18.6,79,18.1,18.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14360,B05-REF-OBS-2025-44527,44527,2025-08-22T07:00:00Z,19,ta,19.4,73,18.4,19.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14361,B05-REF-OBS-2025-44527,44527,2025-08-22T08:00:00Z,19.3,ta,19.7,68,19,19.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14362,B05-REF-OBS-2025-44527,44527,2025-08-22T09:00:00Z,19.9,ta,20.1,64,19.6,20.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14363,B05-REF-OBS-2025-44527,44527,2025-08-22T10:00:00Z,20.7,ta,20,71,20,21.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14364,B05-REF-OBS-2025-44527,44527,2025-08-22T11:00:00Z,19.8,ta,20.1,73,19.5,20.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14365,B05-REF-OBS-2025-44527,44527,2025-08-22T12:00:00Z,20.9,ta,22.3,60,20.1,22.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14366,B05-REF-OBS-2025-44527,44527,2025-08-22T13:00:00Z,22.5,ta,22.9,52,22.2,23.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14367,B05-REF-OBS-2025-44527,44527,2025-08-22T14:00:00Z,23.7,ta,23.8,44,23,24.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14368,B05-REF-OBS-2025-44527,44527,2025-08-22T15:00:00Z,24.4,ta,24.5,34,23.9,24.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14369,B05-REF-OBS-2025-44527,44527,2025-08-22T16:00:00Z,23.8,ta,24,36,23.4,24.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14370,B05-REF-OBS-2025-44527,44527,2025-08-22T17:00:00Z,23.4,ta,22.9,39,22.9,24,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14371,B05-REF-OBS-2025-44527,44527,2025-08-22T18:00:00Z,22.1,ta,21.2,42,21.2,22.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14372,B05-REF-OBS-2025-44527,44527,2025-08-22T19:00:00Z,20.6,ta,20.1,45,20.1,21.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14373,B05-REF-OBS-2025-44527,44527,2025-08-22T20:00:00Z,19.8,ta,19.4,46,19.4,20.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14374,B05-REF-OBS-2025-44527,44527,2025-08-22T21:00:00Z,19,ta,18.4,48,18.4,19.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14375,B05-REF-OBS-2025-44527,44527,2025-08-22T22:00:00Z,18,ta,17.2,52,17.2,18.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14376,B05-REF-OBS-2025-44527,44527,2025-08-22T23:00:00Z,15.9,ta,15.8,58,14.9,17.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14377,B05-REF-OBS-2025-44527,44527,2025-08-23T00:00:00Z,14.5,ta,13.1,66,13.1,15.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14378,B05-REF-OBS-2025-44527,44527,2025-08-23T01:00:00Z,13.4,ta,14.2,61,12.8,14.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14379,B05-REF-OBS-2025-44527,44527,2025-08-23T02:00:00Z,14.1,ta,14.1,61,13.7,14.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14380,B05-REF-OBS-2025-44527,44527,2025-08-23T03:00:00Z,13.7,ta,13.3,63,13.3,14.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14381,B05-REF-OBS-2025-44527,44527,2025-08-23T04:00:00Z,13,ta,11.3,71,11.3,13.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14382,B05-REF-OBS-2025-44527,44527,2025-08-23T05:00:00Z,12.2,ta,13.9,63,10.6,13.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14383,B05-REF-OBS-2025-44527,44527,2025-08-23T06:00:00Z,15,ta,16.3,54,14,16.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14384,B05-REF-OBS-2025-44527,44527,2025-08-23T07:00:00Z,17.5,ta,18.5,46,16.4,18.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14385,B05-REF-OBS-2025-44527,44527,2025-08-23T08:00:00Z,19.6,ta,20.2,37,18.6,20.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14386,B05-REF-OBS-2025-44527,44527,2025-08-23T09:00:00Z,20.5,ta,20.7,32,20,20.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14387,B05-REF-OBS-2025-44527,44527,2025-08-23T10:00:00Z,20.8,ta,21.2,34,20.5,21.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14388,B05-REF-OBS-2025-44527,44527,2025-08-23T11:00:00Z,21.5,ta,21.8,29,20.9,22.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14389,B05-REF-OBS-2025-44527,44527,2025-08-23T12:00:00Z,22,ta,22.1,30,21.5,22.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14390,B05-REF-OBS-2025-44527,44527,2025-08-23T13:00:00Z,22.1,ta,22.2,30,21.6,22.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14391,B05-REF-OBS-2025-44527,44527,2025-08-23T14:00:00Z,21.9,ta,21.5,33,21.3,22.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14392,B05-REF-OBS-2025-44527,44527,2025-08-23T15:00:00Z,21.1,ta,21,34,20.8,21.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14393,B05-REF-OBS-2025-44527,44527,2025-08-23T16:00:00Z,20.8,ta,20.6,34,20.4,21.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14394,B05-REF-OBS-2025-44527,44527,2025-08-23T17:00:00Z,20,ta,19.4,39,19.4,20.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14395,B05-REF-OBS-2025-44527,44527,2025-08-23T18:00:00Z,19.1,ta,18.7,41,18.7,19.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14396,B05-REF-OBS-2025-44527,44527,2025-08-23T19:00:00Z,18.6,ta,18.5,42,18.5,18.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14397,B05-REF-OBS-2025-44527,44527,2025-08-23T20:00:00Z,18.4,ta,18.2,41,18.2,18.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14398,B05-REF-OBS-2025-44527,44527,2025-08-23T21:00:00Z,17.5,ta,17.2,45,17.1,18.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14399,B05-REF-OBS-2025-44527,44527,2025-08-23T22:00:00Z,16.8,ta,16.5,48,16.5,17.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14400,B05-REF-OBS-2025-44527,44527,2025-08-23T23:00:00Z,15.5,ta,14.9,55,14.7,16.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14401,B05-REF-OBS-2025-44527,44527,2025-08-24T00:00:00Z,15.1,ta,15.5,54,14.5,15.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14402,B05-REF-OBS-2025-44527,44527,2025-08-24T01:00:00Z,15.2,ta,15.1,57,15.1,15.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14403,B05-REF-OBS-2025-44527,44527,2025-08-24T02:00:00Z,14.6,ta,14.1,62,14.1,15.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14404,B05-REF-OBS-2025-44527,44527,2025-08-24T03:00:00Z,13.5,ta,13,67,13,14.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14405,B05-REF-OBS-2025-44527,44527,2025-08-24T04:00:00Z,12.5,ta,12.2,69,12.2,13,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14406,B05-REF-OBS-2025-44527,44527,2025-08-24T05:00:00Z,12.2,ta,12.4,64,12,12.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14407,B05-REF-OBS-2025-44527,44527,2025-08-24T06:00:00Z,12.8,ta,13.4,60,12.5,13.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14408,B05-REF-OBS-2025-44527,44527,2025-08-24T07:00:00Z,14,ta,14.9,50,13.3,14.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14409,B05-REF-OBS-2025-44527,44527,2025-08-24T08:00:00Z,15.8,ta,16.5,38,14.9,17.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14410,B05-REF-OBS-2025-44527,44527,2025-08-24T09:00:00Z,17.4,ta,17.6,33,16.5,17.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14411,B05-REF-OBS-2025-44527,44527,2025-08-24T10:00:00Z,18.5,ta,19.6,28,17.6,19.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14412,B05-REF-OBS-2025-44527,44527,2025-08-24T11:00:00Z,19.6,ta,19.9,27,19.1,20,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14413,B05-REF-OBS-2025-44527,44527,2025-08-24T12:00:00Z,20.3,ta,20.6,30,19.5,21.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14414,B05-REF-OBS-2025-44527,44527,2025-08-24T13:00:00Z,20.6,ta,20.3,29,20.2,21.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14415,B05-REF-OBS-2025-44527,44527,2025-08-24T14:00:00Z,21,ta,21.1,26,20.6,21.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14416,B05-REF-OBS-2025-44527,44527,2025-08-24T15:00:00Z,21.2,ta,21.1,26,20.8,21.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14417,B05-REF-OBS-2025-44527,44527,2025-08-24T16:00:00Z,20.9,ta,20.9,27,20.7,21.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14418,B05-REF-OBS-2025-44527,44527,2025-08-24T17:00:00Z,20.2,ta,19.7,29,19.7,20.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-14419,B05-REF-OBS-2025-44527,44527,2025-08-24T18:00:00Z,18.9,ta,18.1,33,18.1,19.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
