cell_id,projection_id,source_id,dataset_id,dataflow_id,source_version,reference_year,county_code,county_name_hu,settlement_type_code,settlement_type_name_hu,occupancy_code,construction_period_code,construction_period_name_hu,wall_material_code,wall_material_name_hu,floor_area_code,floor_area_name_hu,comfort_code,comfort_name_hu,heating_mode_code,heating_mode_name_hu,heating_fuel_code,heating_fuel_name_hu,combined_heating_fuel_code,combined_heating_fuel_name_hu,heat_pump_code,heat_pump_name_hu,dwelling_count,ksh_observation_status,evidence_status,availability_status,frequency_band,query_id,retrieved_at
WBLCELL-B02-ENV-002517,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU120,Pest vármegye,MJV,Megyei jogú város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL5,"Vályog, sár falazat",SQM80-99,80–99 m²,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,3,,OBS,RETURNED_POSITIVE,COUNT_2_4,KSH-ENV-HU120,2026-08-12
WBLCELL-B02-ENV-002518,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU120,Pest vármegye,MJV,Megyei jogú város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL5,"Vályog, sár falazat",SQM80-99,80–99 m²,COMF2,Komfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,1,,OBS,RETURNED_POSITIVE,COUNT_1,KSH-ENV-HU120,2026-08-12
WBLCELL-B02-ENV-002519,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU120,Pest vármegye,MJV,Megyei jogú város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL5,"Vályog, sár falazat",SQM80-99,80–99 m²,COMF4,Komfort nélküli,TOTAL,Összesen,TOTAL,Összesen,,,,,1,,OBS,RETURNED_POSITIVE,COUNT_1,KSH-ENV-HU120,2026-08-12
WBLCELL-B02-ENV-002520,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU120,Pest vármegye,MJV,Megyei jogú város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL5,"Vályog, sár falazat",SQM_GE120,120 m² vagy nagyobb,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,1,,OBS,RETURNED_POSITIVE,COUNT_1,KSH-ENV-HU120,2026-08-12
WBLCELL-B02-ENV-002521,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU120,Pest vármegye,MJV,Megyei jogú város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL5,"Vályog, sár falazat",SQM_LT30,30 m²-nél kisebb,COMF5,Szükség- vagy egyéb lakás,TOTAL,Összesen,TOTAL,Összesen,,,,,1,,OBS,RETURNED_POSITIVE,COUNT_1,KSH-ENV-HU120,2026-08-12
WBLCELL-B02-ENV-002522,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU120,Pest vármegye,MJV,Megyei jogú város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL6,Egyéb falazat,SQM100-119,100–119 m²,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,58,,OBS,RETURNED_POSITIVE,COUNT_50_99,KSH-ENV-HU120,2026-08-12
WBLCELL-B02-ENV-002523,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU120,Pest vármegye,MJV,Megyei jogú város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL6,Egyéb falazat,SQM100-119,100–119 m²,COMF2,Komfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,2,,OBS,RETURNED_POSITIVE,COUNT_2_4,KSH-ENV-HU120,2026-08-12
WBLCELL-B02-ENV-002524,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU120,Pest vármegye,MJV,Megyei jogú város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL6,Egyéb falazat,SQM30-39,30–39 m²,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,10,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-ENV-HU120,2026-08-12
WBLCELL-B02-ENV-002525,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU120,Pest vármegye,MJV,Megyei jogú város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL6,Egyéb falazat,SQM30-39,30–39 m²,COMF2,Komfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,17,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-ENV-HU120,2026-08-12
WBLCELL-B02-ENV-002526,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU120,Pest vármegye,MJV,Megyei jogú város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL6,Egyéb falazat,SQM30-39,30–39 m²,COMF4,Komfort nélküli,TOTAL,Összesen,TOTAL,Összesen,,,,,2,,OBS,RETURNED_POSITIVE,COUNT_2_4,KSH-ENV-HU120,2026-08-12
WBLCELL-B02-ENV-002527,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU120,Pest vármegye,MJV,Megyei jogú város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL6,Egyéb falazat,SQM40-49,40–49 m²,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,12,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-ENV-HU120,2026-08-12
WBLCELL-B02-ENV-002528,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU120,Pest vármegye,MJV,Megyei jogú város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL6,Egyéb falazat,SQM40-49,40–49 m²,COMF2,Komfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,12,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-ENV-HU120,2026-08-12
WBLCELL-B02-ENV-002529,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU120,Pest vármegye,MJV,Megyei jogú város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL6,Egyéb falazat,SQM50-59,50–59 m²,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,13,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-ENV-HU120,2026-08-12
WBLCELL-B02-ENV-002530,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU120,Pest vármegye,MJV,Megyei jogú város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL6,Egyéb falazat,SQM50-59,50–59 m²,COMF2,Komfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,4,,OBS,RETURNED_POSITIVE,COUNT_2_4,KSH-ENV-HU120,2026-08-12
WBLCELL-B02-ENV-002531,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU120,Pest vármegye,MJV,Megyei jogú város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL6,Egyéb falazat,SQM60-79,60–79 m²,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,46,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-ENV-HU120,2026-08-12
WBLCELL-B02-ENV-002532,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU120,Pest vármegye,MJV,Megyei jogú város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL6,Egyéb falazat,SQM60-79,60–79 m²,COMF2,Komfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,11,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-ENV-HU120,2026-08-12
WBLCELL-B02-ENV-002533,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU120,Pest vármegye,MJV,Megyei jogú város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL6,Egyéb falazat,SQM80-99,80–99 m²,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,59,,OBS,RETURNED_POSITIVE,COUNT_50_99,KSH-ENV-HU120,2026-08-12
WBLCELL-B02-ENV-002534,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU120,Pest vármegye,MJV,Megyei jogú város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL6,Egyéb falazat,SQM80-99,80–99 m²,COMF2,Komfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,5,,OBS,RETURNED_POSITIVE,COUNT_5_9,KSH-ENV-HU120,2026-08-12
WBLCELL-B02-ENV-002535,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU120,Pest vármegye,MJV,Megyei jogú város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL6,Egyéb falazat,SQM_GE120,120 m² vagy nagyobb,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,70,,OBS,RETURNED_POSITIVE,COUNT_50_99,KSH-ENV-HU120,2026-08-12
WBLCELL-B02-ENV-002536,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU120,Pest vármegye,MJV,Megyei jogú város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL6,Egyéb falazat,SQM_GE120,120 m² vagy nagyobb,COMF2,Komfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,4,,OBS,RETURNED_POSITIVE,COUNT_2_4,KSH-ENV-HU120,2026-08-12
WBLCELL-B02-ENV-002537,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU120,Pest vármegye,MJV,Megyei jogú város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL6,Egyéb falazat,SQM_LT30,30 m²-nél kisebb,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,2,,OBS,RETURNED_POSITIVE,COUNT_2_4,KSH-ENV-HU120,2026-08-12
WBLCELL-B02-ENV-002538,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU120,Pest vármegye,MJV,Megyei jogú város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL6,Egyéb falazat,SQM_LT30,30 m²-nél kisebb,COMF2,Komfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,4,,OBS,RETURNED_POSITIVE,COUNT_2_4,KSH-ENV-HU120,2026-08-12
WBLCELL-B02-ENV-002539,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU120,Pest vármegye,MJV,Megyei jogú város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL6,Egyéb falazat,SQM_LT30,30 m²-nél kisebb,COMF5,Szükség- vagy egyéb lakás,TOTAL,Összesen,TOTAL,Összesen,,,,,1,,OBS,RETURNED_POSITIVE,COUNT_1,KSH-ENV-HU120,2026-08-12
WBLCELL-B02-ENV-002540,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU120,Pest vármegye,MJV,Megyei jogú város(ok),DW_OC,Y2001-2010,2001–2010 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM100-119,100–119 m²,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,663,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-ENV-HU120,2026-08-12
WBLCELL-B02-ENV-002541,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU120,Pest vármegye,MJV,Megyei jogú város(ok),DW_OC,Y2001-2010,2001–2010 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM100-119,100–119 m²,COMF2,Komfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,21,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-ENV-HU120,2026-08-12
WBLCELL-B02-ENV-002542,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU120,Pest vármegye,MJV,Megyei jogú város(ok),DW_OC,Y2001-2010,2001–2010 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM30-39,30–39 m²,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,64,,OBS,RETURNED_POSITIVE,COUNT_50_99,KSH-ENV-HU120,2026-08-12
WBLCELL-B02-ENV-002543,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU120,Pest vármegye,MJV,Megyei jogú város(ok),DW_OC,Y2001-2010,2001–2010 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM30-39,30–39 m²,COMF2,Komfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,12,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-ENV-HU120,2026-08-12
WBLCELL-B02-ENV-002544,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU120,Pest vármegye,MJV,Megyei jogú város(ok),DW_OC,Y2001-2010,2001–2010 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM40-49,40–49 m²,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,180,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-ENV-HU120,2026-08-12
WBLCELL-B02-ENV-002545,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU120,Pest vármegye,MJV,Megyei jogú város(ok),DW_OC,Y2001-2010,2001–2010 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM40-49,40–49 m²,COMF2,Komfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,18,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-ENV-HU120,2026-08-12
WBLCELL-B02-ENV-002546,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU120,Pest vármegye,MJV,Megyei jogú város(ok),DW_OC,Y2001-2010,2001–2010 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM50-59,50–59 m²,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,277,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-ENV-HU120,2026-08-12
WBLCELL-B02-ENV-002547,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU120,Pest vármegye,MJV,Megyei jogú város(ok),DW_OC,Y2001-2010,2001–2010 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM50-59,50–59 m²,COMF2,Komfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,19,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-ENV-HU120,2026-08-12
WBLCELL-B02-ENV-002548,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU120,Pest vármegye,MJV,Megyei jogú város(ok),DW_OC,Y2001-2010,2001–2010 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM60-79,60–79 m²,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,642,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-ENV-HU120,2026-08-12
WBLCELL-B02-ENV-002549,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU120,Pest vármegye,MJV,Megyei jogú város(ok),DW_OC,Y2001-2010,2001–2010 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM60-79,60–79 m²,COMF2,Komfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,34,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-ENV-HU120,2026-08-12
WBLCELL-B02-ENV-002550,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU120,Pest vármegye,MJV,Megyei jogú város(ok),DW_OC,Y2001-2010,2001–2010 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM80-99,80–99 m²,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,668,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-ENV-HU120,2026-08-12
WBLCELL-B02-ENV-002551,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU120,Pest vármegye,MJV,Megyei jogú város(ok),DW_OC,Y2001-2010,2001–2010 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM80-99,80–99 m²,COMF2,Komfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,13,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-ENV-HU120,2026-08-12
WBLCELL-B02-ENV-002552,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU120,Pest vármegye,MJV,Megyei jogú város(ok),DW_OC,Y2001-2010,2001–2010 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM_GE120,120 m² vagy nagyobb,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,1584,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-ENV-HU120,2026-08-12
WBLCELL-B02-ENV-002553,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU120,Pest vármegye,MJV,Megyei jogú város(ok),DW_OC,Y2001-2010,2001–2010 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM_GE120,120 m² vagy nagyobb,COMF2,Komfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,28,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-ENV-HU120,2026-08-12
WBLCELL-B02-ENV-002554,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU120,Pest vármegye,MJV,Megyei jogú város(ok),DW_OC,Y2001-2010,2001–2010 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM_LT30,30 m²-nél kisebb,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,3,,OBS,RETURNED_POSITIVE,COUNT_2_4,KSH-ENV-HU120,2026-08-12
WBLCELL-B02-ENV-002555,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU120,Pest vármegye,MJV,Megyei jogú város(ok),DW_OC,Y2001-2010,2001–2010 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM_LT30,30 m²-nél kisebb,COMF2,Komfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,4,,OBS,RETURNED_POSITIVE,COUNT_2_4,KSH-ENV-HU120,2026-08-12
WBLCELL-B02-ENV-002556,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU120,Pest vármegye,MJV,Megyei jogú város(ok),DW_OC,Y2001-2010,2001–2010 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM_LT30,30 m²-nél kisebb,COMF3,Félkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,1,,OBS,RETURNED_POSITIVE,COUNT_1,KSH-ENV-HU120,2026-08-12
WBLCELL-B02-ENV-002557,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU120,Pest vármegye,MJV,Megyei jogú város(ok),DW_OC,Y2001-2010,2001–2010 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM_LT30,30 m²-nél kisebb,COMF5,Szükség- vagy egyéb lakás,TOTAL,Összesen,TOTAL,Összesen,,,,,7,,OBS,RETURNED_POSITIVE,COUNT_5_9,KSH-ENV-HU120,2026-08-12
WBLCELL-B02-ENV-002558,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU120,Pest vármegye,MJV,Megyei jogú város(ok),DW_OC,Y2001-2010,2001–2010 között épült,WALL3,"Beton, közép- vagy nagyblokk falazat",SQM100-119,100–119 m²,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,12,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-ENV-HU120,2026-08-12
WBLCELL-B02-ENV-002559,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU120,Pest vármegye,MJV,Megyei jogú város(ok),DW_OC,Y2001-2010,2001–2010 között épült,WALL3,"Beton, közép- vagy nagyblokk falazat",SQM30-39,30–39 m²,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,4,,OBS,RETURNED_POSITIVE,COUNT_2_4,KSH-ENV-HU120,2026-08-12
WBLCELL-B02-ENV-002560,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU120,Pest vármegye,MJV,Megyei jogú város(ok),DW_OC,Y2001-2010,2001–2010 között épült,WALL3,"Beton, közép- vagy nagyblokk falazat",SQM40-49,40–49 m²,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,14,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-ENV-HU120,2026-08-12
WBLCELL-B02-ENV-002561,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU120,Pest vármegye,MJV,Megyei jogú város(ok),DW_OC,Y2001-2010,2001–2010 között épült,WALL3,"Beton, közép- vagy nagyblokk falazat",SQM40-49,40–49 m²,COMF2,Komfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,2,,OBS,RETURNED_POSITIVE,COUNT_2_4,KSH-ENV-HU120,2026-08-12
WBLCELL-B02-ENV-002562,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU120,Pest vármegye,MJV,Megyei jogú város(ok),DW_OC,Y2001-2010,2001–2010 között épült,WALL3,"Beton, közép- vagy nagyblokk falazat",SQM50-59,50–59 m²,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,8,,OBS,RETURNED_POSITIVE,COUNT_5_9,KSH-ENV-HU120,2026-08-12
WBLCELL-B02-ENV-002563,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU120,Pest vármegye,MJV,Megyei jogú város(ok),DW_OC,Y2001-2010,2001–2010 között épült,WALL3,"Beton, közép- vagy nagyblokk falazat",SQM50-59,50–59 m²,COMF2,Komfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,1,,OBS,RETURNED_POSITIVE,COUNT_1,KSH-ENV-HU120,2026-08-12
WBLCELL-B02-ENV-002564,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU120,Pest vármegye,MJV,Megyei jogú város(ok),DW_OC,Y2001-2010,2001–2010 között épült,WALL3,"Beton, közép- vagy nagyblokk falazat",SQM60-79,60–79 m²,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,25,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-ENV-HU120,2026-08-12
WBLCELL-B02-ENV-002565,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU120,Pest vármegye,MJV,Megyei jogú város(ok),DW_OC,Y2001-2010,2001–2010 között épült,WALL3,"Beton, közép- vagy nagyblokk falazat",SQM80-99,80–99 m²,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,8,,OBS,RETURNED_POSITIVE,COUNT_5_9,KSH-ENV-HU120,2026-08-12
WBLCELL-B02-ENV-002566,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU120,Pest vármegye,MJV,Megyei jogú város(ok),DW_OC,Y2001-2010,2001–2010 között épült,WALL3,"Beton, közép- vagy nagyblokk falazat",SQM80-99,80–99 m²,COMF2,Komfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,1,,OBS,RETURNED_POSITIVE,COUNT_1,KSH-ENV-HU120,2026-08-12
WBLCELL-B02-ENV-002567,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU120,Pest vármegye,MJV,Megyei jogú város(ok),DW_OC,Y2001-2010,2001–2010 között épült,WALL3,"Beton, közép- vagy nagyblokk falazat",SQM_GE120,120 m² vagy nagyobb,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,13,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-ENV-HU120,2026-08-12
WBLCELL-B02-ENV-002568,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU120,Pest vármegye,MJV,Megyei jogú város(ok),DW_OC,Y2001-2010,2001–2010 között épült,WALL3,"Beton, közép- vagy nagyblokk falazat",SQM_LT30,30 m²-nél kisebb,COMF2,Komfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,1,,OBS,RETURNED_POSITIVE,COUNT_1,KSH-ENV-HU120,2026-08-12
WBLCELL-B02-ENV-002569,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU120,Pest vármegye,MJV,Megyei jogú város(ok),DW_OC,Y2001-2010,2001–2010 között épült,WALL5,"Vályog, sár falazat",SQM100-119,100–119 m²,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,1,,OBS,RETURNED_POSITIVE,COUNT_1,KSH-ENV-HU120,2026-08-12
WBLCELL-B02-ENV-002570,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU120,Pest vármegye,MJV,Megyei jogú város(ok),DW_OC,Y2001-2010,2001–2010 között épült,WALL5,"Vályog, sár falazat",SQM40-49,40–49 m²,COMF2,Komfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,1,,OBS,RETURNED_POSITIVE,COUNT_1,KSH-ENV-HU120,2026-08-12
